#! FIELDS time dist coord
 0.000000 0.966003 5.891406
 0.500000 0.949447 6.403717
 1.000000 0.931250 5.984854
 1.500000 0.897115 5.932620
 2.000000 0.991839 5.929875
 2.500000 1.049476 5.898589
 3.000000 1.016104 6.450535
 3.500000 1.083248 6.043027
 4.000000 1.123195 5.650018
 4.500000 0.922121 5.880100
 5.000000 0.960335 5.960140
 5.500000 0.923091 5.911797
 6.000000 0.952820 6.286195
 6.500000 0.972509 5.804521
 7.000000 0.996548 6.449829
 7.500000 0.973540 5.877193
 8.000000 0.993995 5.766661
 8.500000 0.950269 6.125948
 9.000000 1.064284 5.916758
 9.500000 1.061119 5.159270
 10.000000 0.928414 5.862116
 10.500000 0.926291 5.884702
 11.000000 0.932871 5.957863
 11.500000 0.944353 5.833133
 12.000000 0.819795 5.802705
 12.500000 0.882908 5.844708
 13.000000 0.862149 5.955200
 13.500000 0.850517 6.010338
 14.000000 0.804340 5.822581
 14.500000 0.898677 5.736860
 15.000000 0.901363 5.584596
 15.500000 0.943424 5.710933
 16.000000 1.050605 4.952947
 16.500000 1.129687 4.918709
 17.000000 1.101918 4.976783
 17.500000 1.179704 5.032372
 18.000000 1.229556 5.157307
 18.500000 1.170706 5.884264
 19.000000 1.171744 5.837143
 19.500000 1.212487 6.013831
 20.000000 1.242208 5.586167
 20.500000 1.119249 5.848627
 21.000000 1.193359 6.105088
 21.500000 1.154554 6.024786
 22.000000 1.208043 5.214557
 22.500000 1.267181 5.109871
 23.000000 1.121193 5.342515
 23.500000 0.976214 5.567002
 24.000000 1.068318 5.309436
 24.500000 1.117563 5.873204
 25.000000 1.059888 5.911080
 25.500000 1.107216 5.701376
 26.000000 1.102296 5.908865
 26.500000 1.043408 5.986765
 27.000000 1.053827 5.312432
 27.500000 0.829563 5.314539
 28.000000 0.749717 5.929437
 28.500000 0.776840 6.521697
 29.000000 0.814164 6.077734
 29.500000 0.844940 5.770063
 30.000000 0.758552 5.925939
 30.500000 0.869187 5.502062
 31.000000 0.835797 5.860413
 31.500000 0.778763 6.098725
 32.000000 0.793415 6.036706
 32.500000 0.832214 6.173459
 33.000000 0.801211 5.967083
 33.500000 0.673075 6.475237
 34.000000 0.751995 5.906955
 34.500000 0.843357 5.888499
 35.000000 0.825603 5.783427
 35.500000 0.784032 5.783650
 36.000000 0.633008 5.622848
 36.500000 0.692076 5.753697
 37.000000 0.685133 5.708283
 37.500000 0.745731 5.939209
 38.000000 0.785541 5.909709
 38.500000 0.701755 6.090371
 39.000000 0.665059 5.916099
 39.500000 0.619742 5.619668
 40.000000 0.614361 6.020144
 40.500000 0.580892 5.864758
 41.000000 0.558873 5.983209
 41.500000 0.589273 6.058349
 42.000000 0.684910 5.771320
 42.500000 0.612856 5.794017
 43.000000 0.693292 6.112879
 43.500000 0.652753 6.186968
 44.000000 0.641698 6.008622
 44.500000 0.556422 5.817628
 45.000000 0.680672 6.079357
 45.500000 0.807455 6.083058
 46.000000 0.756341 6.327946
 46.500000 0.830110 5.920350
 47.000000 0.760309 6.007071
 47.500000 0.867344 6.349879
 48.000000 1.024355 5.226191
 48.500000 1.037336 5.854534
 49.000000 1.046035 5.842876
 49.500000 1.086124 5.864133
 50.000000 1.077754 5.803639
 50.500000 1.112901 6.032743
 51.000000 1.200386 6.026487
 51.500000 1.129173 5.567735
 52.000000 1.188813 5.784475
 52.500000 1.111750 5.988264
 53.000000 1.034535 5.684619
 53.500000 0.986998 5.711486
 54.000000 1.039124 5.942946
 54.500000 1.006044 5.961197
 55.000000 1.014713 5.891880
 55.500000 0.995482 5.944994
 56.000000 0.828722 5.889900
 56.500000 0.858516 5.655251
 57.000000 0.811945 4.918303
 57.500000 0.745065 5.031637
 58.000000 0.692071 5.070183
 58.500000 0.763016 6.043912
 59.000000 0.911242 5.805601
 59.500000 0.914396 5.867195
 60.000000 0.832401 5.915364
 60.500000 0.831133 5.768800
